"KSNP";"NAMEP";"NNP";"NEWNUM"
"30101810860150000321";"РОСТОВСКИЙ ФИЛИАЛ БАНКА ""ТААТТА"" АО";"РОСТОВ-НА-ДОНУ";"046015321"
"30101810900000000205";"РОСТОВСКИЙ Ф БАНКА""ВОЗРОЖДЕНИЕ""(ПАО)";"РОСТОВ-НА-ДОНУ";"046015205"
"30101810500000000207";"ФИЛИАЛ ""РОСТОВСКИЙ"" АО ""АЛЬФА-БАНК""";"РОСТОВ-НА-ДОНУ";"046015207"
"30101810800000000211";"РОСТОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"РОСТОВ-НА-ДОНУ";"046015211"
"30101810700000000913";"ФМКБ ""ДОН-ТЕКСБАНК""ООО В Г.РОСТОВЕ-НА-ДОНУ";"РОСТОВ-НА-ДОНУ";"046015913"
"30101810400000000967";"Ф-Л ПАО ""МТС-БАНК"" В Г.РОСТОВЕ-НА-ДОНУ";"РОСТОВ-НА-ДОНУ";"046015967"
"30101810300000000999";"ФИЛИАЛ БАНКА ВТБ (ПАО) В Г. РОСТОВЕ-НА-ДОНУ";"РОСТОВ-НА-ДОНУ";"046015999"
"30101810800000000761";"ПАО ""ДОНХЛЕББАНК""";"РОСТОВ-НА-ДОНУ";"046015761"
"30101810100000000762";"ПАО КБ ""ЦЕНТР-ИНВЕСТ""";"РОСТОВ-НА-ДОНУ";"046015762"
"30101810900000000933";"ООО ""ЮРБ""";"РОСТОВ-НА-ДОНУ";"046015933"
"30101810000000000804";"ПАО ""ДОНКОМБАНК""";"РОСТОВ-НА-ДОНУ";"046015804"
"30101810400000000860";"ПАО КБ ""СЕЛЬМАШБАНК""";"РОСТОВ-НА-ДОНУ";"046015860"
"30101810600000000961";"ООО КБ ""КРЕДИТ ЭКСПРЕСС""";"РОСТОВ-НА-ДОНУ";"046015961"
"30101810660150000835";"ООО ""РУССКИЙ НАЦИОНАЛЬНЫЙ БАНК""";"РОСТОВ-НА-ДОНУ";"046015835"
"30101810060150000066";"Ф-Л АО АКБ ""НОВИКОМБАНК"" В Г.РОСТОВЕ-НА-ДОНУ";"РОСТОВ-НА-ДОНУ";"046015066"
"30101810860150000062";"РОСТОВСКИЙ ФИЛИАЛ АО ""АК БАНК""";"РОСТОВ-НА-ДОНУ";"046015062"
"30101810300000000300";"ЮЖНЫЙ ФИЛИАЛ ПАО КБ ""ВОСТОЧНЫЙ""";"РОСТОВ-НА-ДОНУ";"046015300"
"30101810900000000797";"КУ ОАО АБ ""ЮЖНЫЙ ТОРГОВЫЙ БАНК""";"РОСТОВ-НА-ДОНУ";"046015797"
"30101810160150000063";"ФИЛИАЛ ""ЮЖНЫЙ"" БАНКА ВТБ (ПАО)";"РОСТОВ-НА-ДОНУ";"046015063"
"30101810560150000317";"ФИЛИАЛ ООО КБ ""СОЮЗНЫЙ"" В Г.РОСТОВЕ-НА-ДОНУ";"РОСТОВ-НА-ДОНУ";"046015317"
"30101810160150000050";"ФИЛИАЛ № 1 ПАО МОСОБЛБАНК";"РОСТОВ-НА-ДОНУ";"046015050"
"30101810560150000061";"ФИЛИАЛ ЮЖНЫЙ ПАО БАНКА ""ФК ОТКРЫТИЕ""";"РОСТОВ-НА-ДОНУ";"046015061"
"30101810260150000060";"ФИЛИАЛ АО ""ГЕНБАНК"" В Г.РОСТОВ-НА-ДОНУ";"РОСТОВ-НА-ДОНУ";"046015060"
"30101810460150000080";"РОСТОВСКИЙ ФИЛИАЛ ПАО ""РГС БАНК""";"РОСТОВ-НА-ДОНУ";"046015080"
"30101810160150000335";"ЮЖНЫЙ ФИЛИАЛ ООО ""ХКФ БАНК""";"РОСТОВ-НА-ДОНУ";"046015335"
"30101810600000000259";"РОСТОВСКИЙ ФИЛИАЛ ПАО АКБ ""СВЯЗЬ-БАНК""";"РОСТОВ-НА-ДОНУ";"046015259"
"30101810600000000602";"ЮГО-ЗАПАДНЫЙ БАНК ПАО СБЕРБАНК";"РОСТОВ-НА-ДОНУ";"046015602"
"30101810200000000222";"ФАКБ ""РОССИЙСКИЙ КАПИТАЛ"" (ПАО) РОСТОВСКИЙ";"РОСТОВ-НА-ДОНУ";"046015222"
"30101810660150000071";"ФИЛИАЛ ПАО ""ОФК БАНК"" В РОСТОВЕ-НА-ДОНУ";"РОСТОВ-НА-ДОНУ";"046015071"
"30101810300000000261";"ФИЛИАЛ ""РОСТОВСКИЙ"" АО ""ГЛОБЭКСБАНК""";"РОСТОВ-НА-ДОНУ";"046015261"
"30101810660150000068";"ДОНСКОЙ ФИЛИАЛ АО КБ ""СИТИБАНК""";"РОСТОВ-НА-ДОНУ";"046015068"
"30101810860150000088";"ФИЛИАЛ ""СДМ-БАНК"" (ПАО) В Г. РОСТОВ-НА-ДОНУ";"РОСТОВ-НА-ДОНУ";"046015088"
"30101810460150000064";"ЮЖНЫЙ ФИЛИАЛ АО ""БАНК ИНТЕЗА""";"РОСТОВ-НА-ДОНУ";"046015064"
"30101810560150000074";"ФИЛИАЛ ""РОСТОВ-НА-ДОНУ"" КБ ""ЛОКО-БАНК"" (АО)";"РОСТОВ-НА-ДОНУ";"046015074"
"30101810400000000239";"ЮЖНЫЙ ФИЛИАЛ ПАО РОСБАНК";"РОСТОВ-НА-ДОНУ";"046015239"
"30101810700000000230";"""РОСТОВСКИЙ"" ФИЛИАЛ ПАО БАНК ЗЕНИТ";"РОСТОВ-НА-ДОНУ";"046015230"
"30101810760150000081";"РОСТОВСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА";"РОСТОВ-НА-ДОНУ";"046015081"
"30101810900000000234";"ФИЛИАЛ РРУ ПАО ""МИНБАНК""";"РОСТОВ-НА-ДОНУ";"046015234"
"30101810600000000233";"Ф-Л ""РОСТОВ-НА-ДОНУ"" АКБ ""РОСЕВРОБАНК"" (АО)";"РОСТОВ-НА-ДОНУ";"046015233"
"30101810600000000750";"РЯЗАНСКИЙ ФИЛИАЛ АО ""АВТОГРАДБАНК""";"РЯЗАНЬ";"046126750"
"30101810300000000746";"ФИЛИАЛ ""РЯЗАНСКИЙ"" ПАО ""СКБ-БАНК""";"РЯЗАНЬ";"046126746"
"30101810800000000738";"РЯЗАНСКИЙ ФИЛИАЛ АБ ""РОССИЯ""";"РЯЗАНЬ";"046126738"
"30101810500000000708";"ПРИО-ВНЕШТОРГБАНК (ПАО)";"РЯЗАНЬ";"046126708"
"30101810400000000701";"БАНК ""ВЯТИЧ"" (ПАО)";"РЯЗАНЬ";"046126701"
"30101810700000000744";"ООО ""МКБ ИМ.С.ЖИВАГО""";"РЯЗАНЬ";"046126744"
"30101810500000000614";"РЯЗАНСКОЕ ОТДЕЛЕНИЕ N 8606 ПАО СБЕРБАНК";"РЯЗАНЬ";"046126614"
"30101810900000000793";"РЯЗАНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"РЯЗАНЬ";"046126793"
"30101810200000000794";"РЯЗАНСКИЙ ФИЛИАЛ ТКБ БАНК ПАО";"РЯЗАНЬ";"046126794"
"30101810100000000722";"АО ""ЭКОНОМБАНК""";"САРАТОВ";"046311722"
"30101810600000000772";"АО ""БАНК ""АГРОРОС""";"САРАТОВ";"046311772"
"30101810100000000751";"АО ""НВКБАНК""";"САРАТОВ";"046311751"
"30101810300000000755";"ООО БАНК ""САРАТОВ""";"САРАТОВ";"046311755"
"30101810700000000766";"АО КБ ""СИНЕРГИЯ""";"САРАТОВ";"046311766"
"30101810500000000843";"САРАТОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"САРАТОВ";"046311843"
"30101810663110000887";"САРАТОВСКИЙ ФИЛИАЛ ПАО ""МЕТКОМБАНК""";"САРАТОВ";"046311887"
"30101810622026311902";"АО ""ГАЗНЕФТЬБАНК""";"САРАТОВ";"046311902"
"30101810222026311904";"ФИЛИАЛ ""КОНТО"" АО ""ОРБАНК""";"САРАТОВ";"046311904"
"30103810663110000898";"АО РНКО ""НАРАТ""";"САРАТОВ";"046311898"
"30101810864010000444";"ФИЛИАЛ ООО ""ЭКСПОБАНК"" В Г. ЮЖНО-САХАЛИНСКЕ";"ЮЖНО-САХАЛИНСК";"046401444"
"30101810364010000818";"ФИЛИАЛ ""ДАЛЬНЕВОСТОЧНЫЙ"" БАНКА ВТБ (ПАО)";"ЮЖНО-САХАЛИНСК";"046401818"
"30101810600000000728";"КУ ОАО ""ТИХООКЕАНСКИЙ ВНЕШТОРГБАНК""";"ЮЖНО-САХАЛИНСК";"046401728"
"30101810900000000745";"ФПАО ""ДАЛЬНЕВОСТОЧНЫЙ БАНК"" ""САХАЛИНСКИЙ""";"ЮЖНО-САХАЛИНСК";"046401745"
"30101810500000000747";"САХАЛИНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"ЮЖНО-САХАЛИНСК";"046401747"
"30101810064010000888";"АО ""БАНК ХОЛМСК""";"ЮЖНО-САХАЛИНСК";"046401888"
"30101810300000000727";"КБ ""ДОЛИНСК"" (АО)";"ЮЖНО-САХАЛИНСК";"046401727"
"30101810300000000772";"БАНК ""ИТУРУП"" (ООО)";"ЮЖНО-САХАЛИНСК";"046401772"
"30101810400000000774";"БАНК ""НЕЙВА"" ООО";"ЕКАТЕРИНБУРГ";"046577774"
"30101810500000000768";"ООО КБ ""КОЛЬЦО УРАЛА""";"ЕКАТЕРИНБУРГ";"046577768"
"30101810100000000993";"ООО КБ ""УРАЛФИНАНС""";"ЕКАТЕРИНБУРГ";"046577993"
"30101810765770000406";"ПАО ""УРАЛТРАНСБАНК""";"ЕКАТЕРИНБУРГ";"046577406"
"30101810800000000756";"ПАО ""СКБ-БАНК""";"ЕКАТЕРИНБУРГ";"046577756"
"30101810600000000781";"АО ""ВУЗ-БАНК""";"ЕКАТЕРИНБУРГ";"046577781"
"30101810900000000795";"ПАО КБ ""УБРИР""";"ЕКАТЕРИНБУРГ";"046577795"
"30101810500000000904";"ПАО ""БАНК ""ЕКАТЕРИНБУРГ""";"ЕКАТЕРИНБУРГ";"046577904"
"30101810500000000674";"УРАЛЬСКИЙ БАНК ПАО СБЕРБАНК";"ЕКАТЕРИНБУРГ";"046577674"
"30101810365770000411";"Ф-Л БАНКА ГПБ (АО) ""УРАЛЬСКИЙ""";"ЕКАТЕРИНБУРГ";"046577411"
"30101810500000000959";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ПАО АКБ ""СВЯЗЬ-БАНК""";"ЕКАТЕРИНБУРГ";"046577959"
"30101810965770000413";"ФИЛИАЛ N 6602 ВТБ 24 (ПАО)";"ЕКАТЕРИНБУРГ";"046577413"
"30101810665770000409";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ БАНКА ""ВЯТИЧ"" (ПАО)";"ЕКАТЕРИНБУРГ";"046577409"
"30101810165770000446";"ФИЛИАЛ ПАО ""БАНК УРАЛСИБ"" В Г. ЕКАТЕРИНБУРГ";"ЕКАТЕРИНБУРГ";"046577446"
"30101810400000000952";"ФИЛИАЛ БАНКА ВТБ (ПАО) В Г. ЕКАТЕРИНБУРГЕ";"ЕКАТЕРИНБУРГ";"046577952"
"30101810100000000964";"ФИЛИАЛ ""ЕКАТЕРИНБУРГСКИЙ"" АО ""АЛЬФА-БАНК""";"ЕКАТЕРИНБУРГ";"046577964"
"30101810165770000501";"ФИЛИАЛ № 6602 БАНКА ВТБ (ПАО)";"ЕКАТЕРИНБУРГ";"046577501"
"30101810965770000743";"ФИЛИАЛ ""ДЕЛО"" ПАО ""СКБ-БАНК""";"ЕКАТЕРИНБУРГ";"046577743"
"30101810900000000957";"ЛИКВИДАТОР ЗАО ""СБЕРИНВЕСТБАНК"" ГК ""АСВ""";"ЕКАТЕРИНБУРГ";"046577957"
"30101810365770000408";"ФИЛИАЛ ""ЕКАТЕРИНБУРГ"" КБ ""ЛОКО-БАНК"" (АО)";"ЕКАТЕРИНБУРГ";"046577408"
"30101810765770000545";"ФИЛИАЛ ""УРАЛЬСКИЙ"" БАНКА ВТБ (ПАО)";"ЕКАТЕРИНБУРГ";"046577545"
"30101810700000000995";"ФИЛИАЛ ""УРАЛЬСКИЙ"" АО КБ ""АГРОПРОМКРЕДИТ""";"ЕКАТЕРИНБУРГ";"046577995"
"30101810465770000418";"ФИЛИАЛ ""АТБ"" (ПАО) В Г. ЕКАТЕРИНБУРГ";"ЕКАТЕРИНБУРГ";"046577418"
"30101810165770000420";"УРАЛЬСКИЙ ФИЛИАЛ ПАО КБ ""ВОСТОЧНЫЙ""";"ЕКАТЕРИНБУРГ";"046577420"
"30101810100000000951";"ФСКБ ПРИМОРЬЯ ""ПРИМСОЦБАНК"" В Г.ЕКАТЕРИНБУРГЕ";"ЕКАТЕРИНБУРГ";"046577951"
"30101810200000000851";"КУ ООО ""ПЛАТО-БАНК"" - ГК ""АСВ""";"ЕКАТЕРИНБУРГ";"046577851"
"30101810565770000431";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ООО ""ХКФ БАНК""";"ЕКАТЕРИНБУРГ";"046577431"
"30101810465770000434";"Ф-Л ""ЕКАТЕРИНБУРГ"" АКБ ""РОСЕВРОБАНК"" (АО)";"ЕКАТЕРИНБУРГ";"046577434"
"30101810765770000419";"Ф-Л БАНКОВСКИЙ ЦЕНТР УРАЛ ПАО БАНК ЗЕНИТ";"ЕКАТЕРИНБУРГ";"046577419"
"30101810100000000870";"КУ ЗАО ""БАНК ВЕФК-УРАЛ""-ГК ""АСВ""";"ЕКАТЕРИНБУРГ";"046577870"
"30101810865770000403";"ЕФ АО ""СМП БАНК""";"ЕКАТЕРИНБУРГ";"046577403"
"30101810100000000896";"УРАЛЬСКИЙ ФИЛИАЛ АО КБ ""СИТИБАНК""";"ЕКАТЕРИНБУРГ";"046577896"
"30101810800000000918";"ЕКАТЕРИНБУРГСКИЙ Ф-Л ПАО БАНКА ""ФК ОТКРЫТИЕ""";"ЕКАТЕРИНБУРГ";"046577918"
"30101810100000000919";"ФИЛИАЛ БАНК МБА-МОСКВА ООО В ЕКАТЕРИНБУРГЕ";"ЕКАТЕРИНБУРГ";"046577919"
"30101810500000000920";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ТКБ БАНК ПАО";"ЕКАТЕРИНБУРГ";"046577920"
"30101810800000000921";"ФАКБ ""АБСОЛЮТ БАНК"" (ПАО) В Г.ЕКАТЕРИНБУРГЕ";"ЕКАТЕРИНБУРГ";"046577921"
"30101810100000000922";"СВЕРДЛОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"ЕКАТЕРИНБУРГ";"046577922"
"30101810500000000975";"УРАЛЬСКИЙ Ф-Л ПАО ""ПРОМСВЯЗЬБАНК""";"ЕКАТЕРИНБУРГ";"046577975"
"30101810300000000971";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА";"ЕКАТЕРИНБУРГ";"046577971"
"30101810600000000972";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ПАО ""РГС БАНК""";"ЕКАТЕРИНБУРГ";"046577972"
"30103810400000000316";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ НКО ""ИНКАХРАН"" (АО)";"ЕКАТЕРИНБУРГ";"046577316"
"30101810400000000910";"ФИЛИАЛ ООО ""ЭКСПОБАНК"" В Г. ЕКАТЕРИНБУРГЕ";"ЕКАТЕРИНБУРГ";"046577910"
"30101810400000000978";"ФИЛИАЛ ""СДМ-БАНК"" (ПАО) В Г. ЕКАТЕРИНБУРГЕ";"ЕКАТЕРИНБУРГ";"046577978"
"30101810200000000903";"УРАЛЬСКИЙ ФИЛИАЛ ПАО РОСБАНК";"ЕКАТЕРИНБУРГ";"046577903"
"30101810400000000907";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ПАО ""АК БАРС"" БАНК";"ЕКАТЕРИНБУРГ";"046577907"
"30101810300000000900";"ФИЛИАЛ ПАО ""ЧЕЛИНДБАНК"" В Г. ЕКАТЕРИНБУРГЕ";"ЕКАТЕРИНБУРГ";"046577900"
"30101810100000000906";"УРАЛЬСКИЙ ФИЛИАЛ АО ""РАЙФФАЙЗЕНБАНК""";"ЕКАТЕРИНБУРГ";"046577906"
"30101810000000000909";"УРАЛЬСКИЙ ФИЛИАЛ АО ""БАНК ИНТЕЗА""";"ЕКАТЕРИНБУРГ";"046577909"
"30101810000000000925";"УРАЛЬСКИЙ ФИЛИАЛ ПАО ""МТС-БАНК""";"ЕКАТЕРИНБУРГ";"046577925"
"30101810765770000422";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ БАНКА СОЮЗ (АО)";"ЕКАТЕРИНБУРГ";"046577422"
"30101810000000000967";"ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ПАО ""АК БАНК""";"ЕКАТЕРИНБУРГ";"046577967"
"30101810900000000928";"КУ ОАО ""УРАЛФИНПРОМБАНК"" - ГК ""АСВ""";"ЕКАТЕРИНБУРГ";"046577928"
"30101810500000000718";"КУ ОАО БАНК ""АСКОЛЬД""-ГК ""АСВ""";"СМОЛЕНСК";"046614718"
"30101810700000000754";"КУ ОАО ""СМОЛ БАНК""-ГК ""АСВ""";"СМОЛЕНСК";"046614754"
"30101810600000000744";"СМОЛЕНСКИЙ ФИЛИАЛ АБ ""РОССИЯ""";"СМОЛЕНСК";"046614744"
"30101810500000000776";"СМОЛЕНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"СМОЛЕНСК";"046614776"
"30101810000000000632";"СМОЛЕНСКОЕ ОТДЕЛЕНИЕ N8609 ПАО СБЕРБАНК";"СМОЛЕНСК";"046614632"
"30101810800000000649";"ТАМБОВСКОЕ ОТДЕЛЕНИЕ N8594 ПАО СБЕРБАНК";"ТАМБОВ";"046850649"
"30101810600000000713";"ТАМБОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"ТАМБОВ";"046850713"
"30101810600000000755";"АО БАНК ""ТКПБ""";"ТАМБОВ";"046850755"
"30101810600000000810";"ТАМБОВСКИЙ ФИЛИАЛ АБ ""РОССИЯ""";"ТАМБОВ";"046850810"
"30101810300000000711";"ТОМСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"ТОМСК";"046902711"
"30101810500000000757";"ТОМСКИЙ ФИЛИАЛ ПАО АКБ ""СВЯЗЬ-БАНК""";"ТОМСК";"046902757"
"30101810800000000758";"Ф-Л БАНКА ГПБ (АО) В Г. ТОМСКЕ";"ТОМСК";"046902758"
"30101810800000000606";"ТОМСКОЕ ОТДЕЛЕНИЕ N8616 ПАО СБЕРБАНК";"ТОМСК";"046902606"
"30101810500000000728";"ПАО ""ТОМСКПРОМСТРОЙБАНК""";"ТОМСК";"046902728"
"30101810300000000608";"ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕРБАНК";"ТУЛА";"047003608"
"30101810300000000792";"ФИЛИАЛ ""ТУЛЬСКИЙ"" ООО КБ ""АРЕСБАНК""";"ТУЛА";"047003792"
"30101810400000000715";"ТУЛЬСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"ТУЛА";"047003715"
"30101810700000000716";"Ф-Л БАНКА ГПБ (АО) ""СРЕДНЕРУССКИЙ""";"ТУЛА";"047003716"
"30101810500000000725";"ПАО ""СПИРИТБАНК""";"ТУЛА";"047003725"
"30101810900000000710";"АО ""ТЕЛЕКОММЕРЦ БАНК""";"ТУЛА";"047003710"
"30101810870030000755";"ТФ ООО КБ ""ЕВРОАЗИАТСКИЙ ИНВЕСТИЦИОННЫЙ БАНК""";"ТУЛА";"047003755"
"30101810300000000750";"ТУЛЬСКИЙ Ф БАНКА""ВОЗРОЖДЕНИЕ""(ПАО)";"ТУЛА";"047003750"
"30101810600000000764";"ТУЛЬСКИЙ ФИЛИАЛ АБ ""РОССИЯ""";"ТУЛА";"047003764"
"30101810700000000729";"КУ БАНК ""ТУЛЬСКИЙ ПРОМЫШЛЕННИК"" (ПАО) ГК АСВ";"ТУЛА";"047003729"
"30101810200000000779";"КУ КБ ""ПЕРВЫЙ ЭКСПРЕСС"" (ОАО) ГК ""АСВ""";"ТУЛА";"047003779"
"30101810700000000861";"КУ ОАО ""СИБНЕФТЕБАНК"" - ГК ""АСВ""";"ТЮМЕНЬ";"047102861"
"30101810271020000613";"ПАО ""ЗАПСИБКОМБАНК""";"ТЮМЕНЬ";"047102613"
"30101810771020000854";"ФИЛИАЛ КБ ""СОЮЗНЫЙ"" В Г.ТЮМЕНИ";"ТЮМЕНЬ";"047102854"
"30101810171020000784";"ТЮМЕНСКИЙ ФИЛИАЛ АО ""ЭКСПЕРТ БАНК""";"ТЮМЕНЬ";"047102784"
"30101810100000000885";"КУ ЗАО ""ТЮМЕНЬАГРОПРОМБАНК""-ГК ""АСВ""";"ТЮМЕНЬ";"047102885"
"30101810765777100783";"ТЮМЕНСКИЙ ФИЛИАЛ АО ""НЕФТЕПРОМБАНК""";"ТЮМЕНЬ";"047102783"
"30101810800000000693";"ФИЛИАЛ N 8 ПАО МОСОБЛБАНК";"ТЮМЕНЬ";"047102693"
"30101810300000000641";"ФИЛИАЛ ""ТЮМЕНСКИЙ"" ПАО ""ПЛЮС БАНК""";"ТЮМЕНЬ";"047106641"
"30101810800000000622";"ТЮМЕНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"ТЮМЕНЬ";"047102622"
"30101810800000000651";"ЗАПАДНО-СИБИРСКИЙ БАНК ПАО СБЕРБАНК";"ТЮМЕНЬ";"047102651"
"30101810900000000658";"КБ ""СТРОЙЛЕСБАНК"" (ООО)";"ТЮМЕНЬ";"047102658"
"30101810500000000870";"ТФ АО БАНК ""СНГБ""";"ТЮМЕНЬ";"047102870"
"30101810500000000962";"ТЮМЕНСКИЙ ФИЛИАЛ АО КБ ""АГРОПРОМКРЕДИТ""";"ТЮМЕНЬ";"047106962"
"30101810800000000730";"ООО КБ ""ДРУЖБА""";"ТЮМЕНЬ";"047106730"
"30101810200000000813";"АО БАНК ""ВЕНЕЦ""";"УЛЬЯНОВСК";"047308813"
"30101810500000000856";"УЛЬЯНОВСКИЙ ФИЛИАЛ АО АКБ ""ГАЗБАНК""";"УЛЬЯНОВСК";"047308856"
"30101810000000000602";"УЛЬЯНОВСКОЕ ОТДЕЛЕНИЕ N8588 ПАО СБЕРБАНК";"УЛЬЯНОВСК";"047308602"
"30101810200000000897";"УЛЬЯНОВСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"УЛЬЯНОВСК";"047308897"
"30101810600000000905";"ФИЛИАЛ БАНКА МБСП (АО) В УЛЬЯНОВСКЕ";"УЛЬЯНОВСК";"047308905"
"30101810200000000830";"ФИЛИАЛ ""ЧЕЛЯБИНСКИЙ"" АО ""ОТП БАНК""";"ЧЕЛЯБИНСК";"047501830"
"30101810375010000616";"ФАКБ ""РОССИЙСКИЙ КАПИТАЛ"" (ПАО) ЧЕЛЯБИНСКИЙ";"ЧЕЛЯБИНСК";"047501616"
"30101810400000000821";"ЧЕЛЯБИНСКИЙ РФ АО ""РОССЕЛЬХОЗБАНК""";"ЧЕЛЯБИНСК";"047501821"
"30101810975010000605";"Ф-Л ""ЧЕЛЯБИНСК"" АКБ ""РОСЕВРОБАНК"" (АО)";"ЧЕЛЯБИНСК";"047501605"
"30101810000000000988";"ЧФ АО ""СМП БАНК""";"ЧЕЛЯБИНСК";"047501988"
"30101810375010000603";"ФСКБ ПРИМОРЬЯ ""ПРИМСОЦБАНК"" В Г.ЧЕЛЯБИНСКЕ";"ЧЕЛЯБИНСК";"047501603"
"30101810800000000751";"КУ БАНК ""РЕЗЕРВ"" (АО)";"ЧЕЛЯБИНСК";"047501751"
"30103810575010000838";"ЧЕЛЯБИНСКИЙ ФИЛИАЛ НКО ""ФИНЧЕР"" (ООО)";"ЧЕЛЯБИНСК";"047501838"
"30101810200000000982";"ЧЕЛЯБИНСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА";"ЧЕЛЯБИНСК";"047501982"
"30101810900000000981";"ФИЛИАЛ ""ЮЖНО-УРАЛЬСКИЙ"" ПАО КБ ""УБРИР""";"ЧЕЛЯБИНСК";"047501981"
"30101810700000000602";"ЧЕЛЯБИНСКОЕ ОТДЕЛЕНИЕ N8597 ПАО СБЕРБАНК";"ЧЕЛЯБИНСК";"047501602"
"30101810600000000906";"АО ""УРАЛПРОМБАНК""";"ЧЕЛЯБИНСК";"047501906"
"30101810400000000779";"ПАО ""ЧЕЛЯБИНВЕСТБАНК""";"ЧЕЛЯБИНСК";"047501779"
"30101810400000000711";"ПАО ""ЧЕЛИНДБАНК""";"ЧЕЛЯБИНСК";"047501711"
"30101810200000000843";"КУ ООО ""УИК-БАНК""";"ЧЕЛЯБИНСК";"047501843"
"30101810275010000787";"АО ""УГЛЕМЕТБАНК""";"ЧЕЛЯБИНСК";"047501787"
